Unnamed: 0,cell_class,neuron_class,domain,Region,ground_truth,x,y
2825x-357,Endothelial 3,,MPA,MPA,MPA,2825.132581,-356.8400556
2832x-424,Inhibitory,I-7,MPA,MPA,MPA,2831.652955,-424.0727242
2832x-431,Inhibitory,I-1,MPA,MPA,MPA,2832.190052,-430.9083735
2832x-346,Inhibitory,I-12,MPA,MPA,MPA,2832.26977,-345.5931763
2844x-389,Excitatory,E-18,MPA,MPA,MPA,2843.702084,-389.0809603
2843x-444,Excitatory,E-13,MPA,MPA,MPA,2842.969539,-444.2667535
2844x-326,Astrocyte,,MPA,MPA,MPA,2844.299091,-326.2209952
2851x-385,Microglia,,MPA,MPA,MPA,2850.636896,-384.8492811
2859x-348,Excitatory,E-18,MPA,MPA,MPA,2859.454153,-348.4917754
2863x-399,Excitatory,E-18,MPA,MPA,MPA,2862.711544,-398.8952137
2864x-431,Excitatory,E-7,MPA,MPA,MPA,2864.321767,-431.3454835
2871x-327,Inhibitory,I-7,MPA,MPA,MPA,2870.925659,-327.1978955
2875x-309,Inhibitory,I-7,MPA,MPA,MPA,2874.961568,-309.0764966
2880x-442,Endothelial 1,,MPA,MPA,MPA,2879.690779,-441.5795722
2880x-417,Inhibitory,I-12,MPA,MPA,MPA,2879.876981,-416.5296638
2895x-281,Inhibitory,I-1,MPA,MPA,MPA,2895.225122,-280.7691063
2902x-334,Excitatory,E-6,MPA,MPA,MPA,2902.072417,-333.5532488
2909x-456,Excitatory,E-12,MPA,MPA,MPA,2909.433394,-456.3905238
2915x-409,Inhibitory,I-7,MPA,MPA,MPA,2915.228223,-409.0325756
2912x-437,Endothelial 1,,MPA,MPA,MPA,2911.835239,-437.166807
2913x-372,Inhibitory,I-7,MPA,MPA,MPA,2913.233459,-371.9988428
2916x-358,Inhibitory,I-7,MPA,MPA,MPA,2916.018553,-357.6344876
2930x-309,Inhibitory,I-7,MPA,MPA,MPA,2930.032579,-309.4480122
2931x-438,Inhibitory,I-7,MPA,MPA,MPA,2931.217777,-437.5283624
2781x-318,Inhibitory,I-31,MPA,MPA,MPA,2781.172141,-318.2358983
2787x-360,Excitatory,E-15,MPA,MPA,MPA,2787.287995,-360.3461624
2789x-384,Excitatory,E-24,MPA,MPA,MPA,2788.834849,-384.4892751
2793x-331,OD Mature 2,,MPA,MPA,MPA,2792.90516,-330.966953
2931x-379,Endothelial 3,,MPA,MPA,MPA,2930.605661,-379.0389986
2798x-413,Astrocyte,,MPA,MPA,MPA,2798.074448,-413.4994284
2811x-427,Excitatory,E-18,MPA,MPA,MPA,2810.715261,-427.4862387
2813x-303,Inhibitory,I-6,MPA,MPA,MPA,2812.64414,-303.2791691
2821x-451,Astrocyte,,MPA,MPA,MPA,2820.90563,-450.825713
2837x-321,OD Mature 2,,MPA,MPA,MPA,2836.763852,-320.7282823
2862x-370,OD Immature 1,,MPA,MPA,MPA,2862.421257,-369.9460517
2900x-429,Inhibitory,I-4,MPA,MPA,MPA,2899.547208,-428.5921945
2900x-344,OD Mature 2,,MPA,MPA,MPA,2899.958199,-343.8752771
2920x-341,Inhibitory,I-1,MPA,MPA,MPA,2919.884866,-340.7520749
2791x-307,Inhibitory,I-31,MPA,MPA,MPA,2790.878094,-306.7448523
2822x-315,Inhibitory,I-12,MPA,MPA,MPA,2822.008847,-314.9732276
2843x-365,Inhibitory,I-7,MPA,MPA,MPA,2843.056958,-365.2833435
2907x-320,Inhibitory,I-11,MPA,MPA,MPA,2906.965533,-319.671296
2836x-289,Inhibitory,I-1,MPA,MPA,MPA,2836.230012,-288.916475
2756x-205,Excitatory,E-12,MPA,MPA,MPA,2755.796796,-205.2028997
2761x-97,Inhibitory,I-12,MPA,MPA,MPA,2760.978703,-97.0550157
2764x-238,Inhibitory,I-2,MPA,MPA,MPA,2763.745745,-237.8769806
2768x-174,Inhibitory,I-7,MPA,MPA,MPA,2768.048105,-173.9446595
2774x-91,Astrocyte,,MPA,MPA,MPA,2774.285817,-91.35254977
2784x-150,Inhibitory,I-7,MPA,MPA,MPA,2784.016868,-149.6849632
2791x-99,Inhibitory,I-1,MPA,MPA,MPA,2790.971089,-98.73053754
2799x-227,Inhibitory,I-18,MPA,MPA,MPA,2798.611194,-226.7174133
2801x-198,Inhibitory,I-12,MPA,MPA,MPA,2800.675525,-197.8665398
2800x-210,Inhibitory,I-24,MPA,MPA,MPA,2800.318756,-209.7593864
2803x-90,Inhibitory,I-11,MPA,MPA,MPA,2803.456694,-89.64051536
2809x-241,Excitatory,E-12,MPA,MPA,MPA,2808.834369,-240.5671023
2809x-183,Inhibitory,I-2,MPA,MPA,MPA,2808.759304,-183.0119596
2811x-252,Excitatory,E-19,MPA,MPA,MPA,2810.650096,-251.6242656
2819x-122,Inhibitory,I-18,MPA,MPA,MPA,2818.783888,-121.986581
2823x-176,Endothelial 1,,MPA,MPA,MPA,2823.200836,-176.194409
2835x-154,Astrocyte,,MPA,MPA,MPA,2835.181684,-153.6731584
2839x-246,Inhibitory,I-2,MPA,MPA,MPA,2838.707682,-246.163937
2844x-104,Inhibitory,I-12,MPA,MPA,MPA,2844.418494,-104.4158173
2844x-123,Astrocyte,,MPA,MPA,MPA,2843.9852,-122.6226497
2852x-266,Excitatory,E-10,MPA,MPA,MPA,2851.554782,-265.7582977
2853x-176,Inhibitory,I-12,MPA,MPA,MPA,2853.059305,-176.3642713
2854x-123,Endothelial 3,,MPA,MPA,MPA,2853.621727,-123.2200661
2859x-157,Inhibitory,I-7,MPA,MPA,MPA,2858.810746,-156.6413492
2862x-250,Inhibitory,I-15,MPA,MPA,MPA,2862.162551,-249.6062973
2873x-128,Inhibitory,I-12,MPA,MPA,MPA,2872.994649,-127.8805235
2880x-143,Inhibitory,I-2,MPA,MPA,MPA,2879.813169,-142.5915491
2880x-172,Inhibitory,I-10,MPA,MPA,MPA,2880.052375,-171.5680564
2884x-110,Inhibitory,I-1,MPA,MPA,MPA,2884.182617,-109.820691
2894x-200,Inhibitory,I-7,MPA,MPA,MPA,2894.097545,-199.6129494
2891x-93,OD Mature 2,,MPA,MPA,MPA,2891.323688,-93.49256426
2897x-157,Astrocyte,,MPA,MPA,MPA,2896.556412,-156.5417778
2898x-104,Astrocyte,,MPA,MPA,MPA,2897.837816,-103.9925791
2905x-138,Inhibitory,I-7,MPA,MPA,MPA,2904.750883,-138.3414702
2904x-237,Endothelial 3,,MPA,MPA,MPA,2904.114929,-237.36166
2908x-110,Inhibitory,I-24,MPA,MPA,MPA,2908.135602,-109.5159184
2911x-208,Endothelial 1,,MPA,MPA,MPA,2911.361334,-208.1723873
2932x-92,Astrocyte,,MPA,MPA,MPA,2932.467087,-92.35317291
2785x-244,Inhibitory,I-2,MPA,MPA,MPA,2784.643891,-243.5613184
2789x-164,Inhibitory,I-7,MPA,MPA,MPA,2789.011719,-164.1729962
2820x-127,Inhibitory,I-33,MPA,MPA,MPA,2820.3137,-127.3696907
2855x-237,Inhibitory,I-7,MPA,MPA,MPA,2854.886473,-236.5530527
2872x-136,Excitatory,E-7,MPA,MPA,MPA,2872.409195,-135.7663747
2882x-132,Inhibitory,I-12,MPA,MPA,MPA,2882.224185,-131.9907525
2913x-258,Excitatory,E-18,MPA,MPA,MPA,2913.077985,-257.6894484
2749x-146,Inhibitory,I-7,MPA,MPA,MPA,2748.989019,-145.7997281
2753x-150,Inhibitory,I-2,MPA,MPA,MPA,2752.674621,-150.0589971
2782x-209,Inhibitory,I-31,MPA,MPA,MPA,2782.397813,-208.6145264
2810x-153,Inhibitory,I-2,MPA,MPA,MPA,2809.51457,-152.8187517
2817x-91,Inhibitory,I-12,MPA,MPA,MPA,2816.661398,-90.93431349
2880x-153,Astrocyte,,MPA,MPA,MPA,2879.613054,-153.4218054
2884x-263,Inhibitory,I-1,MPA,MPA,MPA,2883.566879,-263.2082687
2924x-236,Excitatory,E-18,MPA,MPA,MPA,2924.175225,-235.6697542
2858x-85,Inhibitory,I-27,MPA,MPA,MPA,2857.804016,-84.92236627
2913x-95,OD Immature 1,,MPA,MPA,MPA,2912.893919,-94.87075919
2912x-88,OD Immature 1,,MPA,MPA,MPA,2911.719251,-88.35390092
2922x-213,Inhibitory,I-3,MPA,MPA,MPA,2922.193436,-213.0719971
2759x-259,OD Immature 1,,MPA,MPA,MPA,2759.308921,-259.4803211
2860x-164,Inhibitory,I-7,MPA,MPA,MPA,2859.646989,-164.0834333
2902x-149,Inhibitory,I-11,MPA,MPA,MPA,2902.46181,-148.9700954
2917x-127,OD Mature 2,,MPA,MPA,MPA,2916.505297,-126.9013403
2756x-123,Inhibitory,I-12,MPA,MPA,MPA,2755.923398,-123.1760562
2750x-58,Inhibitory,I-2,MPA,MPA,MPA,2749.766911,-58.37071714
2760x90,Inhibitory,I-1,BST,BST,BST,2759.665406,90.28608124
2761x98,Endothelial 3,,BST,BST,BST,2761.116093,97.91249562
2767x-64,Inhibitory,I-2,MPA,MPA,MPA,2767.062167,-64.08923878
2768x-22,Astrocyte,,MPA,MPA,MPA,2767.612518,-22.43969396
2782x41,Excitatory,E-16,BST,BST,BST,2782.482853,40.63085265
2788x-17,OD Immature 1,,MPA,MPA,MPA,2788.238928,-16.8585166
2795x-50,Inhibitory,I-12,MPA,MPA,MPA,2794.690822,-50.41265243
2807x32,OD Mature 2,,BST,BST,BST,2807.25032,31.63733199
2818x8,Inhibitory,I-11,MPA,MPA,MPA,2817.850753,7.73110879
2823x-20,Excitatory,E-12,MPA,MPA,MPA,2823.155398,-20.10195548
2829x46,Inhibitory,I-23,BST,BST,BST,2829.320395,46.05556607
2829x58,Endothelial 3,,BST,BST,BST,2828.878689,58.24903053
2833x7,Inhibitory,I-1,MPA,MPA,MPA,2833.219478,6.898926074
2840x-46,Inhibitory,I-10,MPA,MPA,MPA,2839.827736,-46.17816257
2847x10,Astrocyte,,MPA,MPA,MPA,2846.908401,10.18401202
2851x65,Endothelial 1,,BST,BST,BST,2850.535225,64.5485226
2856x60,Microglia,,BST,BST,BST,2856.26225,60.39483887
2883x8,Inhibitory,I-12,MPA,MPA,MPA,2883.419574,7.701310676
2885x-63,Inhibitory,I-19,MPA,MPA,MPA,2884.6501,-62.89612796
2882x100,Inhibitory,I-1,BST,BST,BST,2881.745188,100.221096
2896x-31,Excitatory,E-13,MPA,MPA,MPA,2895.955919,-31.12846508
2897x69,Excitatory,E-4,BST,BST,BST,2896.813726,68.97851336
2914x115,Inhibitory,I-13,BST,BST,BST,2913.735156,115.141727
2914x12,Excitatory,E-18,MPA,MPA,MPA,2914.167929,11.50013124
2916x89,Inhibitory,I-12,BST,BST,BST,2916.420688,88.58079256
2916x-11,Inhibitory,I-24,MPA,MPA,MPA,2916.016107,-10.79489451
2919x68,Excitatory,E-19,BST,BST,BST,2919.346473,67.55336333
2931x29,Inhibitory,I-24,MPA,MPA,MPA,2930.53292,29.40198914
2937x-57,Excitatory,E-22,MPA,MPA,MPA,2936.825815,-57.29251104
2936x-12,Inhibitory,I-6,MPA,MPA,MPA,2935.527941,-11.50776394
2777x61,OD Immature 1,,BST,BST,BST,2776.770232,60.75303725
2802x-55,Inhibitory,I-1,MPA,MPA,MPA,2802.04809,-54.90830737
2832x90,Inhibitory,I-1,BST,BST,BST,2832.010116,89.54518922
2846x-20,Inhibitory,I-12,MPA,MPA,MPA,2845.816487,-19.75736354
2858x-9,Inhibitory,I-2,MPA,MPA,MPA,2858.296613,-9.267843409
2879x49,Inhibitory,I-2,BST,BST,BST,2878.78841,48.64725633
2902x113,Inhibitory,I-2,BST,BST,BST,2902.234984,112.9735483
2930x107,Inhibitory,I-18,BST,BST,BST,2930.186434,107.1713458
2764x114,Inhibitory,I-23,BST,BST,BST,2763.678374,113.6132259
2806x86,Excitatory,E-4,BST,BST,BST,2805.556106,85.69937094
2808x-17,OD Mature 2,,MPA,MPA,MPA,2808.470654,-16.86142495
2812x-46,Excitatory,E-23,MPA,MPA,MPA,2811.861877,-45.98451011
2812x81,OD Mature 2,,BST,BST,BST,2812.31343,80.8023934
2854x105,Inhibitory,I-1,BST,BST,BST,2853.885807,104.8051197
2865x-44,Astrocyte,,MPA,MPA,MPA,2865.210928,-44.23858291
2907x20,Inhibitory,I-23,MPA,MPA,MPA,2906.822955,20.07047425
2774x-42,Endothelial 3,,MPA,MPA,MPA,2774.356195,-41.70277812
2823x-66,Inhibitory,I-10,MPA,MPA,MPA,2822.711504,-65.6221919
2862x-27,Inhibitory,I-13,MPA,MPA,MPA,2862.221714,-26.91488762
2892x56,Inhibitory,I-1,BST,BST,BST,2892.470256,56.19582009
2917x-36,Inhibitory,I-18,MPA,MPA,MPA,2917.123859,-36.40078622
2920x25,Inhibitory,I-13,MPA,MPA,MPA,2919.921801,25.39079334
2757x82,Inhibitory,I-1,BST,BST,BST,2756.881976,81.96324042
2872x-39,Astrocyte,,MPA,MPA,MPA,2871.900132,-39.23581226
2890x14,Excitatory,E-17,MPA,MPA,MPA,2889.602336,13.59531855
2758x157,OD Mature 2,,BST,BST,BST,2757.793869,157.1184262
2765x275,Endothelial 1,,BST,BST,BST,2765.499103,274.6124249
2769x211,Endothelial 1,,BST,BST,BST,2768.527511,210.8889272
2773x265,Inhibitory,I-1,BST,BST,BST,2772.748963,265.2121805
2774x193,Inhibitory,I-23,BST,BST,BST,2773.839856,192.5192664
2791x246,Inhibitory,I-1,BST,BST,BST,2791.191394,246.4977139
2796x274,OD Immature 1,,BST,BST,BST,2796.327973,274.3438204
2798x309,Excitatory,E-11,BST,BST,BST,2798.012273,309.3265035
2809x243,Inhibitory,I-13,BST,BST,BST,2808.575187,242.72219
2811x285,Inhibitory,I-13,BST,BST,BST,2810.847405,285.2506166
2817x295,Inhibitory,I-23,BST,BST,BST,2817.069731,295.2547568
2823x272,Inhibitory,I-23,BST,BST,BST,2823.350536,272.0814213
2823x140,Inhibitory,I-23,BST,BST,BST,2822.988057,140.3501092
2826x208,Inhibitory,I-1,BST,BST,BST,2825.854613,208.2958303
2838x292,Astrocyte,,BST,BST,BST,2837.891803,291.7786739
2847x312,Inhibitory,I-25,BST,BST,BST,2846.615127,311.7100927
2852x138,Microglia,,BST,BST,BST,2851.564796,137.803553
2853x275,Inhibitory,I-1,BST,BST,BST,2853.152372,275.4817221
2867x250,OD Immature 1,,BST,BST,BST,2866.899198,249.8020364
2869x230,OD Mature 2,,BST,BST,BST,2869.333449,229.5216344
2871x261,Inhibitory,I-18,BST,BST,BST,2870.82709,261.1377627
2877x270,Inhibitory,I-11,BST,BST,BST,2877.338351,270.0851939
2882x144,Inhibitory,I-18,BST,BST,BST,2882.355338,143.9022876
2885x294,Astrocyte,,BST,BST,BST,2885.081506,293.6869971
2905x228,Inhibitory,I-9,BST,BST,BST,2905.247331,228.2141929
2905x155,Inhibitory,I-9,BST,BST,BST,2905.181792,154.7349314
2909x177,Inhibitory,I-1,BST,BST,BST,2909.067569,176.7411273
2911x272,OD Immature 1,,BST,BST,BST,2911.247383,271.5408589
2926x170,Inhibitory,I-5,BST,BST,BST,2926.016656,169.5496095
2934x253,Inhibitory,I-9,BST,BST,BST,2933.834675,253.3802642
2768x166,Inhibitory,I-18,BST,BST,BST,2767.980768,166.228924
2775x173,Inhibitory,I-13,BST,BST,BST,2774.865142,172.6131823
2788x185,Inhibitory,I-12,BST,BST,BST,2788.410566,184.5855766
2811x253,Inhibitory,I-27,BST,BST,BST,2810.66377,253.3992247
2833x221,Inhibitory,I-9,BST,BST,BST,2833.452542,220.8342548
2835x156,Inhibitory,I-23,BST,BST,BST,2834.708807,155.8079443
2850x165,Astrocyte,,BST,BST,BST,2849.948417,164.86274
2867x178,Endothelial 1,,BST,BST,BST,2867.136926,177.8922519
2870x172,Astrocyte,,BST,BST,BST,2870.393633,171.8788208
2890x171,Inhibitory,I-23,BST,BST,BST,2890.315906,170.7093534
2928x300,Inhibitory,I-2,BST,BST,BST,2927.582925,300.1196967
2931x228,OD Mature 2,,BST,BST,BST,2930.565402,227.7727143
2792x143,Excitatory,E-4,BST,BST,BST,2791.828509,142.5773221
2800x201,Inhibitory,I-23,BST,BST,BST,2799.914898,201.20416
2829x169,Inhibitory,I-18,BST,BST,BST,2829.272623,169.4601899
2844x146,Astrocyte,,BST,BST,BST,2843.828038,146.0802004
2846x233,Inhibitory,I-9,BST,BST,BST,2845.54544,232.7386275
2869x321,Microglia,,BST,BST,BST,2869.081731,321.4279818
2887x240,Excitatory,E-4,BST,BST,BST,2886.519969,239.9788294
2894x245,Astrocyte,,BST,BST,BST,2894.46183,245.2948593
2892x302,Astrocyte,,BST,BST,BST,2891.528874,301.8463077
2768x291,Astrocyte,,BST,BST,BST,2767.918891,290.9894518
2770x284,Astrocyte,,BST,BST,BST,2769.975425,284.1369127
2903x212,Excitatory,E-13,BST,BST,BST,2902.653588,212.2265577
2902x135,Inhibitory,I-1,BST,BST,BST,2902.208175,135.0631906
2913x232,Inhibitory,I-3,BST,BST,BST,2912.945272,231.5893823
2925x197,OD Immature 1,,BST,BST,BST,2925.395421,196.9554608
2835x243,Inhibitory,I-20,BST,BST,BST,2834.606825,243.4866717
2765x365,Inhibitory,I-13,BST,BST,BST,2764.838086,364.8372027
2766x476,OD Immature 1,,BST,BST,BST,2766.393278,476.4349364
2767x414,Inhibitory,I-23,BST,BST,BST,2767.30954,414.3293785
2772x420,Inhibitory,I-11,BST,BST,BST,2771.905658,419.8312628
2770x342,Inhibitory,I-23,BST,BST,BST,2770.129302,342.1011961
2776x468,Inhibitory,I-9,BST,BST,BST,2776.103033,467.8698033
2785x512,Inhibitory,I-1,BST,BST,BST,2785.113678,512.142776
2783x460,Inhibitory,I-25,BST,BST,BST,2782.565409,460.0305337
2787x410,Inhibitory,I-23,BST,BST,BST,2786.641811,409.8126735
2793x390,Inhibitory,I-2,BST,BST,BST,2793.01016,389.9618829
2793x441,Inhibitory,I-18,BST,BST,BST,2793.106057,440.5379324
2793x474,Astrocyte,,BST,BST,BST,2793.042989,474.1496202
2795x466,Inhibitory,I-23,BST,BST,BST,2794.944796,465.8067644
2797x349,Inhibitory,I-13,BST,BST,BST,2797.261375,348.5414987
2799x410,Inhibitory,I-27,BST,BST,BST,2799.201408,410.0786434
2805x386,Inhibitory,I-18,BST,BST,BST,2805.229541,385.881918
2806x467,Inhibitory,I-9,BST,BST,BST,2805.914518,466.9607967
2806x495,Inhibitory,I-18,BST,BST,BST,2806.252464,494.9379942
2805x361,Inhibitory,I-23,BST,BST,BST,2805.296666,360.6760703
2812x368,Inhibitory,I-18,BST,BST,BST,2812.003178,367.7545077
2820x339,Excitatory,E-12,BST,BST,BST,2820.258957,339.1301746
2824x462,Inhibitory,I-2,BST,BST,BST,2824.245987,461.9656581
2824x356,Inhibitory,I-23,BST,BST,BST,2823.870211,356.1895349
2832x392,Endothelial 1,,BST,BST,BST,2832.347121,391.8011848
2844x512,Inhibitory,I-13,BST,BST,BST,2844.264578,512.4943737
2852x435,OD Immature 1,,BST,BST,BST,2851.862452,435.0225227
2851x345,Inhibitory,I-13,BST,BST,BST,2850.609345,344.7883429
2860x400,Inhibitory,I-9,BST,BST,BST,2860.17913,399.6753271
2863x462,Inhibitory,I-1,BST,BST,BST,2862.842724,462.0080595
2868x477,Inhibitory,I-9,BST,BST,BST,2868.271446,477.0030557
2876x335,Astrocyte,,BST,BST,BST,2875.512674,335.4178963
2882x457,Inhibitory,I-11,BST,BST,BST,2881.884113,457.1394018
2884x377,Endothelial 3,,BST,BST,BST,2883.963429,377.3109852
2891x450,Endothelial 1,,BST,BST,BST,2891.101181,449.6328246
2896x505,Inhibitory,I-1,BST,BST,BST,2895.765376,505.0449146
2898x370,Inhibitory,I-13,BST,BST,BST,2898.461857,369.8679276
2905x421,Inhibitory,I-23,BST,BST,BST,2904.99165,421.1320795
2907x349,Inhibitory,I-18,BST,BST,BST,2907.450662,349.2947821
2916x424,Inhibitory,I-23,BST,BST,BST,2916.049502,424.4791573
2928x447,OD Immature 1,,BST,BST,BST,2928.324922,446.7969673
2757x505,Astrocyte,,BST,BST,BST,2757.409312,504.7606687
2819x422,Inhibitory,I-18,BST,BST,BST,2818.874232,422.1526088
2839x474,Inhibitory,I-9,BST,BST,BST,2839.030986,474.4162738
2859x510,Inhibitory,I-2,BST,BST,BST,2859.366373,509.9840624
2856x386,Excitatory,E-18,BST,BST,BST,2855.705695,386.3804404
2876x426,Inhibitory,I-25,BST,BST,BST,2875.967733,425.8336264
2880x358,Inhibitory,I-1,BST,BST,BST,2880.266725,357.5381616
2901x445,Endothelial 1,,BST,BST,BST,2901.254156,445.4611346
2773x426,Inhibitory,I-18,BST,BST,BST,2772.777976,426.4466417
2781x384,Astrocyte,,BST,BST,BST,2780.828847,384.3342573
2784x377,Astrocyte,,BST,BST,BST,2783.548108,376.6492881
2814x519,Inhibitory,I-1,BST,BST,BST,2813.864729,518.6105278
2831x366,Inhibitory,I-1,BST,BST,BST,2830.559007,366.3698869
2837x340,Inhibitory,I-23,BST,BST,BST,2836.547342,339.7251159
2915x491,Inhibitory,I-9,BST,BST,BST,2915.232253,490.5617985
2921x368,Inhibitory,I-1,BST,BST,BST,2920.617315,367.5850411
2826x395,Astrocyte,,BST,BST,BST,2825.564656,394.7819533
2907x414,Excitatory,E-7,BST,BST,BST,2906.809832,414.4395383
2751x388,Endothelial 1,,BST,BST,BST,2750.800797,388.1996372
2776x374,Inhibitory,I-1,BST,BST,BST,2775.565553,374.2242643
2783x438,Inhibitory,I-18,BST,BST,BST,2783.007164,437.8354881
2847x409,Inhibitory,I-9,BST,BST,BST,2847.176511,409.4618386
2875x392,Excitatory,E-12,BST,BST,BST,2874.935763,392.3860531
2874x502,Inhibitory,I-1,BST,BST,BST,2874.120815,501.5430681
2877x508,OD Immature 1,,BST,BST,BST,2877.318873,508.3008073
2759x691,Excitatory,E-13,fx,fx,fx,2759.033242,691.0840097
2758x611,OD Mature 2,,fx,fx,fx,2758.239401,611.4884761
2768x563,Excitatory,E-25,BST,BST,BST,2767.885992,563.3685225
2772x600,OD Mature 2,,fx,fx,fx,2771.876226,599.9323367
2779x672,Astrocyte,,fx,fx,fx,2778.878168,672.3970865
2783x633,Astrocyte,,BST,BST,BST,2782.52402,632.9052964
2788x687,Astrocyte,,fx,fx,fx,2787.503471,687.1473228
2798x658,OD Mature 2,,fx,fx,fx,2798.137084,657.8820109
2807x626,Endothelial 1,,BST,BST,BST,2806.712009,625.8712455
2829x719,Excitatory,E-14,fx,fx,fx,2829.487025,719.4531447
2839x578,Inhibitory,I-18,BST,BST,BST,2839.191167,578.2965788
2842x617,Astrocyte,,BST,BST,BST,2841.663675,616.5663001
2845x701,Inhibitory,I-18,BST,BST,BST,2844.590836,700.7882673
2847x586,Endothelial 1,,BST,BST,BST,2846.956146,585.7367258
2860x562,Astrocyte,,BST,BST,BST,2860.434801,562.2128684
2862x603,Inhibitory,I-1,BST,BST,BST,2861.743629,603.2283972
2862x648,Inhibitory,I-2,BST,BST,BST,2861.646762,647.9947513
2863x579,Inhibitory,I-25,BST,BST,BST,2863.244845,578.5403245
2863x659,Inhibitory,I-23,BST,BST,BST,2862.648272,659.2943501
2864x632,Excitatory,E-13,BST,BST,BST,2864.428092,632.4180206
2867x674,Inhibitory,I-1,BST,BST,BST,2866.88185,674.1133862
2870x558,Inhibitory,I-9,BST,BST,BST,2870.401061,558.0833835
2873x716,Excitatory,E-4,BST,BST,BST,2872.522585,715.7859226
2874x654,Inhibitory,I-23,BST,BST,BST,2873.689329,653.9189648
2878x681,Inhibitory,I-23,BST,BST,BST,2878.470055,680.9542914
2886x657,Endothelial 1,,BST,BST,BST,2886.3566,657.0797193
2888x565,Astrocyte,,BST,BST,BST,2888.169422,564.7245154
2891x695,Inhibitory,I-9,BST,BST,BST,2891.356169,695.4818977
2900x618,Inhibitory,I-9,BST,BST,BST,2900.072989,618.2196737
2903x685,Inhibitory,I-23,BST,BST,BST,2902.885187,684.7340359
2903x661,Inhibitory,I-21,BST,BST,BST,2903.214953,660.6483496
2907x577,Endothelial 1,,BST,BST,BST,2907.281933,576.7724116
2913x593,Inhibitory,I-9,BST,BST,BST,2913.288115,592.5481596
2919x564,Endothelial 1,,BST,BST,BST,2919.061314,563.6747373
2926x552,Endothelial 1,,BST,BST,BST,2925.802527,551.6498165
2930x574,Inhibitory,I-23,BST,BST,BST,2929.772627,574.3361514
2930x711,Excitatory,E-16,BST,BST,BST,2930.018393,711.2942288
2752x654,Endothelial 3,,fx,fx,fx,2751.536021,653.5213416
2758x545,Astrocyte,,BST,BST,BST,2758.421393,544.7898362
2789x556,Astrocyte,,BST,BST,BST,2789.391471,556.1631153
2805x555,Astrocyte,,BST,BST,BST,2805.321097,555.4747966
2814x699,Inhibitory,I-1,fx,fx,fx,2814.126628,699.2428157
2836x637,OD Immature 1,,BST,BST,BST,2836.238404,637.140005
2852x666,Endothelial 1,,BST,BST,BST,2851.519963,666.3778437
2876x620,Inhibitory,I-27,BST,BST,BST,2875.657651,619.7471961
2878x712,Excitatory,E-11,BST,BST,BST,2878.008538,711.8775858
2881x662,Endothelial 3,,BST,BST,BST,2881.092712,662.4409569
2902x593,Excitatory,E-28,BST,BST,BST,2902.297867,592.5840475
2917x575,Astrocyte,,BST,BST,BST,2916.578625,575.2703308
2766x678,Endothelial 1,,fx,fx,fx,2765.827826,678.3255303
2781x621,Excitatory,E-13,BST,BST,BST,2781.052819,621.3598689
2869x536,Astrocyte,,BST,BST,BST,2869.424562,535.8707316
2871x693,OD Immature 1,,BST,BST,BST,2871.002277,692.6796965
2892x639,OD Immature 1,,BST,BST,BST,2891.898892,638.639554
2909x550,Inhibitory,I-12,BST,BST,BST,2909.013324,550.1732132
2913x613,Excitatory,E-28,BST,BST,BST,2912.691331,612.6746746
2801x587,Endothelial 3,,BST,BST,BST,2800.96036,586.5163171
2813x708,Inhibitory,I-6,fx,fx,fx,2812.924672,708.0931187
2821x706,Astrocyte,,fx,fx,fx,2821.182172,705.530111
2912x664,Inhibitory,I-21,BST,BST,BST,2912.061385,663.7524141
2932x671,Inhibitory,I-1,BST,BST,BST,2932.493707,671.1010151
2755x581,Excitatory,E-10,BST,BST,BST,2754.80784,580.8602188
2755x675,OD Mature 2,,fx,fx,fx,2755.385097,675.0245599
2772x535,Astrocyte,,BST,BST,BST,2772.074995,535.4713853
2776x665,OD Mature 1,,fx,fx,fx,2776.380315,665.1849473
2786x640,Astrocyte,,BST,BST,BST,2785.70861,640.4315714
2855x569,Inhibitory,I-18,BST,BST,BST,2855.123021,569.2932516
2861x597,Inhibitory,I-1,BST,BST,BST,2860.87203,596.540382
2877x699,Inhibitory,I-6,BST,BST,BST,2877.145485,699.0462337
2880x603,Excitatory,E-28,BST,BST,BST,2880.048881,602.6642365
2902x695,Inhibitory,I-18,BST,BST,BST,2901.75722,695.3973589
2931x703,Inhibitory,I-1,BST,BST,BST,2930.924456,703.3345796
2935x684,Microglia,,BST,BST,BST,2935.238994,683.6971387
2752x881,Excitatory,E-25,fx,fx,fx,2751.566953,881.2921806
2755x786,OD Mature 2,,fx,fx,fx,2754.746527,786.402719
2757x871,Excitatory,E-25,fx,fx,fx,2757.234348,870.5371179
2763x832,Endothelial 3,,fx,fx,fx,2762.906111,832.4806058
2778x861,OD Mature 3,,fx,fx,fx,2778.267129,861.1596631
2779x780,Excitatory,E-10,fx,fx,fx,2779.127138,779.5590372
2780x835,Excitatory,E-25,fx,fx,fx,2780.491192,835.1664061
2781x883,Excitatory,E-25,fx,fx,fx,2781.350688,882.6135089
2790x907,Excitatory,E-25,fx,fx,fx,2789.903656,907.0038845
2799x766,Excitatory,E-10,fx,fx,fx,2799.093788,765.8721266
2798x741,Excitatory,E-10,fx,fx,fx,2797.748308,741.2857885
2798x792,Excitatory,E-25,fx,fx,fx,2797.98487,791.9467883
